x_mm,y_mm,z_mm,LET_keV_per_um,Dose_GyRBE
-7.740400,-82.529000,-218.750000,1.234320,0.506225
-7.440400,-82.529000,-218.750000,1.154592,0.519140
-7.140400,-82.529000,-218.750000,1.179971,0.516074
-6.840400,-82.529000,-218.750000,1.153062,0.513643
-6.540400,-82.529000,-218.750000,1.117429,0.507615
-6.240400,-82.529000,-218.750000,1.182501,0.511911
-5.940400,-82.529000,-218.750000,1.138202,0.510848
-5.640400,-82.529000,-218.750000,1.203089,0.515353
-5.340400,-82.529000,-218.750000,1.213976,0.507899
-5.040400,-82.529000,-218.750000,1.203313,0.515008
-4.740400,-82.529000,-218.750000,1.156805,0.511039
-4.440400,-82.529000,-218.750000,1.202950,0.514928
-4.140400,-82.529000,-218.750000,1.194471,0.514478
-3.840400,-82.529000,-218.750000,1.155543,0.512871
-3.540400,-82.529000,-218.750000,1.163290,0.511051
-3.240400,-82.529000,-218.750000,1.228718,0.515643
-2.940400,-82.529000,-218.750000,1.236850,0.511432
-2.640400,-82.529000,-218.750000,1.222975,0.514559
-2.340400,-82.529000,-218.750000,1.179695,0.514043
-2.040400,-82.529000,-218.750000,1.181879,0.513683
-1.740400,-82.529000,-218.750000,1.177009,0.516008
-1.440400,-82.529000,-218.750000,1.199802,0.511210
-1.140400,-82.529000,-218.750000,1.135076,0.507504
-0.840400,-82.529000,-218.750000,1.178872,0.515561
-0.540400,-82.529000,-218.750000,1.183832,0.512165
-0.240400,-82.529000,-218.750000,1.149704,0.513193
0.059600,-82.529000,-218.750000,1.217669,0.512054
0.359600,-82.529000,-218.750000,1.173932,0.508340
0.659600,-82.529000,-218.750000,1.174152,0.514901
0.959600,-82.529000,-218.750000,1.200841,0.516279
1.259600,-82.529000,-218.750000,1.179434,0.514502
1.559600,-82.529000,-218.750000,1.202326,0.513628
1.859600,-82.529000,-218.750000,1.200778,0.516915
2.159600,-82.529000,-218.750000,1.185993,0.514679
2.459600,-82.529000,-218.750000,1.190190,0.510189
2.759600,-82.529000,-218.750000,1.149892,0.508209
3.059600,-82.529000,-218.750000,1.221165,0.515777
3.359600,-82.529000,-218.750000,1.186989,0.520832
3.659600,-82.529000,-218.750000,1.191977,0.510417
3.959600,-82.529000,-218.750000,1.207868,0.516293
4.259600,-82.529000,-218.750000,1.177841,0.509093
4.559600,-82.529000,-218.750000,1.167584,0.510219
-11.640400,-82.229000,-218.750000,1.178284,0.503282
-11.340400,-82.229000,-218.750000,1.148663,0.503354
-11.040400,-82.229000,-218.750000,1.220230,0.503559
-10.740400,-82.229000,-218.750000,1.184936,0.510767
-10.440400,-82.229000,-218.750000,1.200791,0.508484
-10.140400,-82.229000,-218.750000,1.157609,0.509500
-9.840400,-82.229000,-218.750000,1.204946,0.511206
-9.540400,-82.229000,-218.750000,1.135804,0.513410
-9.240400,-82.229000,-218.750000,1.179375,0.512362
-8.940400,-82.229000,-218.750000,1.184478,0.515623
-8.640400,-82.229000,-218.750000,1.148660,0.511790
-8.340400,-82.229000,-218.750000,1.184632,0.510615
-8.040400,-82.229000,-218.750000,1.162216,0.507967
-7.740400,-82.229000,-218.750000,1.184999,0.504007
-7.440400,-82.229000,-218.750000,1.211769,0.517649
-7.140400,-82.229000,-218.750000,1.168142,0.514512
-6.840400,-82.229000,-218.750000,1.164014,0.513048
-6.540400,-82.229000,-218.750000,1.166505,0.507027
-6.240400,-82.229000,-218.750000,1.170407,0.508576
-5.940400,-82.229000,-218.750000,1.181352,0.510180
-5.640400,-82.229000,-218.750000,1.130322,0.513431
-5.340400,-82.229000,-218.750000,1.208671,0.507698
-5.040400,-82.229000,-218.750000,1.156586,0.511091
-4.740400,-82.229000,-218.750000,1.170750,0.508614
-4.440400,-82.229000,-218.750000,1.158624,0.514040
-4.140400,-82.229000,-218.750000,1.229873,0.513916
-3.840400,-82.229000,-218.750000,1.178539,0.512554
-3.540400,-82.229000,-218.750000,1.171582,0.509330
-3.240400,-82.229000,-218.750000,1.170233,0.511632
-2.940400,-82.229000,-218.750000,1.201430,0.505911
-2.640400,-82.229000,-218.750000,1.158082,0.509839
-2.340400,-82.229000,-218.750000,1.152327,0.508694
-2.040400,-82.229000,-218.750000,1.155247,0.511566
-1.740400,-82.229000,-218.750000,1.143007,0.514430
-1.440400,-82.229000,-218.750000,1.188848,0.510703
-1.140400,-82.229000,-218.750000,1.227562,0.512013
-0.840400,-82.229000,-218.750000,1.236486,0.517569
-0.540400,-82.229000,-218.750000,1.164396,0.512923
-0.240400,-82.229000,-218.750000,1.143278,0.510468
0.059600,-82.229000,-218.750000,1.175752,0.510580
0.359600,-82.229000,-218.750000,1.143831,0.505200
0.659600,-82.229000,-218.750000,1.189913,0.513747
0.959600,-82.229000,-218.750000,1.144572,0.511462
1.259600,-82.229000,-218.750000,1.171582,0.512684
1.559600,-82.229000,-218.750000,1.167875,0.513545
1.859600,-82.229000,-218.750000,1.196039,0.514384
2.159600,-82.229000,-218.750000,1.163011,0.508976
2.459600,-82.229000,-218.750000,1.173277,0.508081
2.759600,-82.229000,-218.750000,1.171152,0.507729
3.059600,-82.229000,-218.750000,1.215208,0.517332
3.359600,-82.229000,-218.750000,1.175205,0.515827
3.659600,-82.229000,-218.750000,1.207058,0.508765
3.959600,-82.229000,-218.750000,1.173578,0.510974
4.259600,-82.229000,-218.750000,1.139811,0.508056
4.559600,-82.229000,-218.750000,1.190149,0.508079
4.859600,-82.229000,-218.750000,1.137516,0.512787
-11.640400,-82.529000,-218.450000,1.141295,0.504456
-11.340400,-82.529000,-218.450000,1.164845,0.508285
-11.040400,-82.529000,-218.450000,1.156328,0.509852
-10.740400,-82.529000,-218.450000,1.165679,0.509909
-10.440400,-82.529000,-218.450000,1.183060,0.510422
-10.140400,-82.529000,-218.450000,1.221515,0.504578
-9.840400,-82.529000,-218.450000,1.248200,0.504932
-9.540400,-82.529000,-218.450000,1.237033,0.515090
-9.240400,-82.529000,-218.450000,1.216580,0.510472
-8.940400,-82.529000,-218.450000,1.176030,0.507523
-8.640400,-82.529000,-218.450000,1.220534,0.513187
-8.340400,-82.529000,-218.450000,1.211551,0.514612
-8.040400,-82.529000,-218.450000,1.207619,0.513018
-7.740400,-82.529000,-218.450000,1.250125,0.514198
-7.440400,-82.529000,-218.450000,1.166351,0.511497
-7.140400,-82.529000,-218.450000,1.204713,0.515096
-6.840400,-82.529000,-218.450000,1.199071,0.512635
-6.540400,-82.529000,-218.450000,1.214184,0.514845
-6.240400,-82.529000,-218.450000,1.163109,0.511034
-5.940400,-82.529000,-218.450000,1.209528,0.511252
-5.640400,-82.529000,-218.450000,1.194052,0.512960
-5.340400,-82.529000,-218.450000,1.148476,0.514657
-5.040400,-82.529000,-218.450000,1.170827,0.516749
-4.740400,-82.529000,-218.450000,1.208610,0.509995
-4.440400,-82.529000,-218.450000,1.137410,0.511721
-4.140400,-82.529000,-218.450000,1.192114,0.508041
-3.840400,-82.529000,-218.450000,1.154707,0.516717
-3.540400,-82.529000,-218.450000,1.190502,0.513529
-3.240400,-82.529000,-218.450000,1.225729,0.514326
-2.940400,-82.529000,-218.450000,1.238086,0.516605
-2.640400,-82.529000,-218.450000,1.211252,0.515897
-2.340400,-82.529000,-218.450000,1.209296,0.516968
-2.040400,-82.529000,-218.450000,1.233144,0.516599
-1.740400,-82.529000,-218.450000,1.201066,0.510876
-1.440400,-82.529000,-218.450000,1.151182,0.515660
-1.140400,-82.529000,-218.450000,1.185279,0.514609
-0.840400,-82.529000,-218.450000,1.256220,0.509526
-0.540400,-82.529000,-218.450000,1.176998,0.511517
-0.240400,-82.529000,-218.450000,1.172487,0.513222
0.059600,-82.529000,-218.450000,1.205824,0.515427
0.359600,-82.529000,-218.450000,1.234004,0.512833
0.659600,-82.529000,-218.450000,1.181032,0.513298
0.959600,-82.529000,-218.450000,1.182803,0.514058
1.259600,-82.529000,-218.450000,1.186452,0.507573
1.559600,-82.529000,-218.450000,1.184686,0.509039
1.859600,-82.529000,-218.450000,1.232851,0.515726
2.159600,-82.529000,-218.450000,1.211803,0.511176
2.459600,-82.529000,-218.450000,1.204587,0.513827
2.759600,-82.529000,-218.450000,1.199051,0.511790
3.059600,-82.529000,-218.450000,1.184444,0.510260
3.359600,-82.529000,-218.450000,1.185738,0.519538
3.659600,-82.529000,-218.450000,1.213186,0.511569
3.959600,-82.529000,-218.450000,1.129809,0.510414
4.259600,-82.529000,-218.450000,1.213438,0.510481
-11.640400,-82.229000,-218.450000,1.153042,0.500129
-11.340400,-82.229000,-218.450000,1.154910,0.507530
-11.040400,-82.229000,-218.450000,1.181947,0.506872
-10.740400,-82.229000,-218.450000,1.187313,0.507607
-10.440400,-82.229000,-218.450000,1.199565,0.508048
-10.140400,-82.229000,-218.450000,1.183170,0.504755
-9.840400,-82.229000,-218.450000,1.213918,0.501974
-9.540400,-82.229000,-218.450000,1.154757,0.514474
-9.240400,-82.229000,-218.450000,1.192936,0.507070
-8.940400,-82.229000,-218.450000,1.130711,0.506882
-8.640400,-82.229000,-218.450000,1.185347,0.512084
-8.340400,-82.229000,-218.450000,1.211125,0.513470
-8.040400,-82.229000,-218.450000,1.215032,0.511633
-7.740400,-82.229000,-218.450000,1.204524,0.509785
-7.440400,-82.229000,-218.450000,1.181004,0.509756
-7.140400,-82.229000,-218.450000,1.150456,0.510442
-6.840400,-82.229000,-218.450000,1.212221,0.513328
-6.540400,-82.229000,-218.450000,1.159246,0.512282
-6.240400,-82.229000,-218.450000,1.182925,0.509504
-5.940400,-82.229000,-218.450000,1.200331,0.511773
-5.640400,-82.229000,-218.450000,1.195199,0.510459
-5.340400,-82.229000,-218.450000,1.229532,0.513481
-5.040400,-82.229000,-218.450000,1.205730,0.515363
-4.740400,-82.229000,-218.450000,1.182057,0.508707
-4.440400,-82.229000,-218.450000,1.179308,0.508942
-4.140400,-82.229000,-218.450000,1.207449,0.508889
-3.840400,-82.229000,-218.450000,1.175630,0.513495
-3.540400,-82.229000,-218.450000,1.251086,0.514222
-3.240400,-82.229000,-218.450000,1.246896,0.510733
-2.940400,-82.229000,-218.450000,1.168556,0.512724
-2.640400,-82.229000,-218.450000,1.218568,0.510535
-2.340400,-82.229000,-218.450000,1.162049,0.512092
-2.040400,-82.229000,-218.450000,1.200756,0.514051
-1.740400,-82.229000,-218.450000,1.201996,0.513381
-1.440400,-82.229000,-218.450000,1.150030,0.512352
-1.140400,-82.229000,-218.450000,1.200348,0.514287
-0.840400,-82.229000,-218.450000,1.198560,0.508088
-0.540400,-82.229000,-218.450000,1.170593,0.510099
-0.240400,-82.229000,-218.450000,1.141747,0.507646
0.059600,-82.229000,-218.450000,1.153982,0.515814
0.359600,-82.229000,-218.450000,1.131079,0.507966
0.659600,-82.229000,-218.450000,1.205053,0.514036
0.959600,-82.229000,-218.450000,1.190398,0.512722
1.259600,-82.229000,-218.450000,1.165599,0.505893
1.559600,-82.229000,-218.450000,1.155460,0.508803
1.859600,-82.229000,-218.450000,1.214197,0.513591
2.159600,-82.229000,-218.450000,1.196008,0.506707
2.459600,-82.229000,-218.450000,1.156328,0.509184
2.759600,-82.229000,-218.450000,1.182254,0.509129
3.059600,-82.229000,-218.450000,1.241928,0.512405
3.359600,-82.229000,-218.450000,1.201109,0.516540
3.659600,-82.229000,-218.450000,1.149509,0.506276
3.959600,-82.229000,-218.450000,1.154466,0.510851
4.259600,-82.229000,-218.450000,1.168462,0.511232
-11.640400,-82.529000,-218.150000,1.135083,0.506784
-11.340400,-82.529000,-218.150000,1.136279,0.511868
-11.040400,-82.529000,-218.150000,1.161999,0.506668
-10.740400,-82.529000,-218.150000,1.217963,0.510920
-10.440400,-82.529000,-218.150000,1.161518,0.509203
-10.140400,-82.529000,-218.150000,1.182194,0.508098
-9.840400,-82.529000,-218.150000,1.176422,0.511680
-9.540400,-82.529000,-218.150000,1.187321,0.515444
-9.240400,-82.529000,-218.150000,1.206584,0.515846
-8.940400,-82.529000,-218.150000,1.183493,0.511389
-8.640400,-82.529000,-218.150000,1.204058,0.508168
-8.340400,-82.529000,-218.150000,1.152299,0.508090
-8.040400,-82.529000,-218.150000,1.181458,0.512342
-7.740400,-82.529000,-218.150000,1.192592,0.516294
-7.440400,-82.529000,-218.150000,1.177001,0.507090
-7.140400,-82.529000,-218.150000,1.198072,0.522668
-6.840400,-82.529000,-218.150000,1.193409,0.515067
-6.540400,-82.529000,-218.150000,1.194523,0.512060
-6.240400,-82.529000,-218.150000,1.174092,0.512092
-5.940400,-82.529000,-218.150000,1.211597,0.513955
-5.640400,-82.529000,-218.150000,1.176237,0.516132
-5.340400,-82.529000,-218.150000,1.176764,0.514129
-5.040400,-82.529000,-218.150000,1.181461,0.512190
-4.740400,-82.529000,-218.150000,1.260080,0.511681
-4.440400,-82.529000,-218.150000,1.202673,0.515355
-4.140400,-82.529000,-218.150000,1.215038,0.514546
-3.840400,-82.529000,-218.150000,1.167350,0.505816
-3.540400,-82.529000,-218.150000,1.172375,0.510490
-3.240400,-82.529000,-218.150000,1.136289,0.509411
-2.940400,-82.529000,-218.150000,1.155768,0.515453
-2.640400,-82.529000,-218.150000,1.148320,0.515718
-2.340400,-82.529000,-218.150000,1.188677,0.515695
-2.040400,-82.529000,-218.150000,1.207039,0.518846
-1.740400,-82.529000,-218.150000,1.231277,0.519085
-1.440400,-82.529000,-218.150000,1.166162,0.510082
-1.140400,-82.529000,-218.150000,1.177912,0.510143
-0.840400,-82.529000,-218.150000,1.166296,0.513505
-0.540400,-82.529000,-218.150000,1.207356,0.513905
-0.240400,-82.529000,-218.150000,1.206789,0.514839
0.059600,-82.529000,-218.150000,1.190282,0.516242
0.359600,-82.529000,-218.150000,1.176192,0.509669
0.659600,-82.529000,-218.150000,1.206704,0.518955
0.959600,-82.529000,-218.150000,1.174780,0.515009
1.259600,-82.529000,-218.150000,1.180457,0.509935
1.559600,-82.529000,-218.150000,1.168489,0.514962
1.859600,-82.529000,-218.150000,1.180248,0.513036
2.159600,-82.529000,-218.150000,1.239784,0.512947
2.459600,-82.529000,-218.150000,1.147151,0.512979
2.759600,-82.529000,-218.150000,1.173856,0.517669
3.059600,-82.529000,-218.150000,1.203567,0.510706
3.359600,-82.529000,-218.150000,1.184572,0.512491
3.659600,-82.529000,-218.150000,1.180569,0.512705
-11.640400,-82.229000,-218.150000,1.175875,0.505925
-11.340400,-82.229000,-218.150000,1.120878,0.509829
-11.040400,-82.229000,-218.150000,1.215767,0.505515
-10.740400,-82.229000,-218.150000,1.157314,0.506762
-10.440400,-82.229000,-218.150000,1.160688,0.510521
-10.140400,-82.229000,-218.150000,1.162746,0.507649
-9.840400,-82.229000,-218.150000,1.211292,0.510126
-9.540400,-82.229000,-218.150000,1.169354,0.509900
-9.240400,-82.229000,-218.150000,1.156914,0.513020
-8.940400,-82.229000,-218.150000,1.156551,0.506047
-8.640400,-82.229000,-218.150000,1.217312,0.506265
-8.340400,-82.229000,-218.150000,1.159956,0.505276
-8.040400,-82.229000,-218.150000,1.169303,0.509574
-7.740400,-82.229000,-218.150000,1.121414,0.512428
-7.440400,-82.229000,-218.150000,1.114211,0.503863
-7.140400,-82.229000,-218.150000,1.200130,0.519683
-6.840400,-82.229000,-218.150000,1.219774,0.510597
-6.540400,-82.229000,-218.150000,1.170691,0.510876
-6.240400,-82.229000,-218.150000,1.163194,0.509726
-5.940400,-82.229000,-218.150000,1.191130,0.512273
-5.640400,-82.229000,-218.150000,1.136010,0.513207
-5.340400,-82.229000,-218.150000,1.244824,0.512883
-5.040400,-82.229000,-218.150000,1.188354,0.508792
-4.740400,-82.229000,-218.150000,1.197593,0.509026
-4.440400,-82.229000,-218.150000,1.197743,0.511553
-4.140400,-82.229000,-218.150000,1.172886,0.510855
-3.840400,-82.229000,-218.150000,1.184933,0.503450
-3.540400,-82.229000,-218.150000,1.158614,0.509146
-3.240400,-82.229000,-218.150000,1.236814,0.512291
-2.940400,-82.229000,-218.150000,1.187602,0.515169
-2.640400,-82.229000,-218.150000,1.180753,0.514723
-2.340400,-82.229000,-218.150000,1.196785,0.514199
-2.040400,-82.229000,-218.150000,1.246482,0.518762
-1.740400,-82.229000,-218.150000,1.154521,0.515294
-1.440400,-82.229000,-218.150000,1.169362,0.509779
-1.140400,-82.229000,-218.150000,1.167314,0.505436
-0.840400,-82.229000,-218.150000,1.218904,0.512471
-0.540400,-82.229000,-218.150000,1.145914,0.510198
-0.240400,-82.229000,-218.150000,1.159536,0.511383
0.059600,-82.229000,-218.150000,1.160387,0.512357
0.359600,-82.229000,-218.150000,1.169941,0.506041
0.659600,-82.229000,-218.150000,1.171227,0.513375
0.959600,-82.229000,-218.150000,1.134321,0.510952
1.259600,-82.229000,-218.150000,1.199523,0.509425
1.559600,-82.229000,-218.150000,1.202159,0.513966
1.859600,-82.229000,-218.150000,1.211746,0.511411
2.159600,-82.229000,-218.150000,1.204171,0.511750
2.459600,-82.229000,-218.150000,1.236100,0.514264
2.759600,-82.229000,-218.150000,1.199945,0.516910
3.059600,-82.229000,-218.150000,1.199456,0.507745
3.359600,-82.229000,-218.150000,1.175571,0.512094
3.659600,-82.229000,-218.150000,1.139409,0.510506
3.959600,-82.229000,-218.150000,1.211067,0.512363
-11.640400,-82.529000,-217.850000,1.157404,0.505275
-11.340400,-82.529000,-217.850000,1.179556,0.503718
-11.040400,-82.529000,-217.850000,1.168403,0.509096
-10.740400,-82.529000,-217.850000,1.186952,0.507007
-10.440400,-82.529000,-217.850000,1.189097,0.508747
-10.140400,-82.529000,-217.850000,1.238374,0.514679
-9.840400,-82.529000,-217.850000,1.183048,0.512707
-9.540400,-82.529000,-217.850000,1.205929,0.512668
-9.240400,-82.529000,-217.850000,1.190843,0.509579
-8.940400,-82.529000,-217.850000,1.167001,0.512034
-8.640400,-82.529000,-217.850000,1.179616,0.513123
-8.340400,-82.529000,-217.850000,1.190617,0.512630
-8.040400,-82.529000,-217.850000,1.177593,0.515407
-7.740400,-82.529000,-217.850000,1.165326,0.508117
-7.440400,-82.529000,-217.850000,1.164244,0.513186
-7.140400,-82.529000,-217.850000,1.175988,0.512704
-6.840400,-82.529000,-217.850000,1.163353,0.512336
-6.540400,-82.529000,-217.850000,1.218391,0.519275
-6.240400,-82.529000,-217.850000,1.244891,0.514566
-5.940400,-82.529000,-217.850000,1.186524,0.512452
-5.640400,-82.529000,-217.850000,1.156894,0.511941
-5.340400,-82.529000,-217.850000,1.142164,0.512733
-5.040400,-82.529000,-217.850000,1.191052,0.512274
-4.740400,-82.529000,-217.850000,1.180767,0.514224
-4.440400,-82.529000,-217.850000,1.193350,0.517576
-4.140400,-82.529000,-217.850000,1.170869,0.511453
-3.840400,-82.529000,-217.850000,1.137479,0.510316
-3.540400,-82.529000,-217.850000,1.230061,0.511655
-3.240400,-82.529000,-217.850000,1.163155,0.512642
-2.940400,-82.529000,-217.850000,1.126009,0.504007
-2.640400,-82.529000,-217.850000,1.241703,0.516413
-2.340400,-82.529000,-217.850000,1.171465,0.516558
-2.040400,-82.529000,-217.850000,1.197437,0.513927
-1.740400,-82.529000,-217.850000,1.267553,0.514058
-1.440400,-82.529000,-217.850000,1.205843,0.513488
-1.140400,-82.529000,-217.850000,1.144418,0.511795
-0.840400,-82.529000,-217.850000,1.147355,0.507614
-0.540400,-82.529000,-217.850000,1.169809,0.507077
-0.240400,-82.529000,-217.850000,1.174425,0.514534
0.059600,-82.529000,-217.850000,1.174741,0.511566
0.359600,-82.529000,-217.850000,1.180571,0.517984
0.659600,-82.529000,-217.850000,1.135870,0.514449
0.959600,-82.529000,-217.850000,1.187289,0.511359
1.259600,-82.529000,-217.850000,1.169770,0.509664
1.559600,-82.529000,-217.850000,1.177334,0.516321
1.859600,-82.529000,-217.850000,1.193043,0.512086
2.159600,-82.529000,-217.850000,1.229028,0.515974
2.459600,-82.529000,-217.850000,1.187669,0.512592
2.759600,-82.529000,-217.850000,1.182569,0.516665
-11.640400,-82.229000,-217.850000,1.169226,0.501315
-11.340400,-82.229000,-217.850000,1.135296,0.502734
-11.040400,-82.229000,-217.850000,1.150879,0.507620
-10.740400,-82.229000,-217.850000,1.223166,0.507579
-10.440400,-82.229000,-217.850000,1.212774,0.510533
-10.140400,-82.229000,-217.850000,1.200265,0.513969
-9.840400,-82.229000,-217.850000,1.216676,0.509669
-9.540400,-82.229000,-217.850000,1.214824,0.511847
-9.240400,-82.229000,-217.850000,1.174246,0.509219
-8.940400,-82.229000,-217.850000,1.159216,0.509369
-8.640400,-82.229000,-217.850000,1.206516,0.509128
-8.340400,-82.229000,-217.850000,1.176811,0.511048
-8.040400,-82.229000,-217.850000,1.174377,0.509079
-7.740400,-82.229000,-217.850000,1.161390,0.509283
-7.440400,-82.229000,-217.850000,1.183647,0.512644
-7.140400,-82.229000,-217.850000,1.193796,0.511494
-6.840400,-82.229000,-217.850000,1.178773,0.510028
-6.540400,-82.229000,-217.850000,1.155447,0.514326
-6.240400,-82.229000,-217.850000,1.121355,0.507434
-5.940400,-82.229000,-217.850000,1.188680,0.514247
-5.640400,-82.229000,-217.850000,1.167791,0.510400
