x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-3.525900,-148.602000,323.350000,1.303460,4.958869
-3.225900,-148.602000,323.350000,1.294150,4.942636
-2.925900,-148.602000,323.350000,1.258827,4.887194
-2.625900,-148.602000,323.350000,1.282605,4.922643
-2.325900,-148.602000,323.350000,1.297945,4.934629
-2.025900,-148.602000,323.350000,1.282954,4.915540
-1.725900,-148.602000,323.350000,1.289335,4.946444
-1.425900,-148.602000,323.350000,1.282056,4.932076
-1.125900,-148.602000,323.350000,1.284571,4.949893
-0.825900,-148.602000,323.350000,1.286381,4.952983
-0.525900,-148.602000,323.350000,1.312932,4.943335
-0.225900,-148.602000,323.350000,1.258578,4.955353
0.074100,-148.602000,323.350000,1.280506,4.953937
0.374100,-148.602000,323.350000,1.319650,4.989076
0.674100,-148.602000,323.350000,1.318988,4.953458
0.974100,-148.602000,323.350000,1.313112,4.973870
1.274100,-148.602000,323.350000,1.301225,4.947787
1.574100,-148.602000,323.350000,1.298983,4.954865
1.874100,-148.602000,323.350000,1.292648,4.956597
2.174100,-148.602000,323.350000,1.299297,4.944294
2.474100,-148.602000,323.350000,1.301183,4.965546
2.774100,-148.602000,323.350000,1.264872,4.935327
3.074100,-148.602000,323.350000,1.308187,4.930598
3.374100,-148.602000,323.350000,1.288518,4.982653
3.674100,-148.602000,323.350000,1.298317,4.988325
3.974100,-148.602000,323.350000,1.289363,4.970050
4.274100,-148.602000,323.350000,1.320346,4.929164
4.574100,-148.602000,323.350000,1.285803,4.916041
4.874100,-148.602000,323.350000,1.282212,4.961439
5.174100,-148.602000,323.350000,1.315774,4.962714
5.474100,-148.602000,323.350000,1.314053,4.979993
5.774100,-148.602000,323.350000,1.291687,4.984908
6.074100,-148.602000,323.350000,1.327510,4.957642
6.374100,-148.602000,323.350000,1.294224,4.944302
6.674100,-148.602000,323.350000,1.299260,4.911412
6.974100,-148.602000,323.350000,1.274492,4.981675
7.274100,-148.602000,323.350000,1.310710,4.952554
7.574100,-148.602000,323.350000,1.303714,4.914937
7.874100,-148.602000,323.350000,1.310389,4.953342
8.174100,-148.602000,323.350000,1.294409,4.955275
8.474100,-148.602000,323.350000,1.289868,4.959014
8.774100,-148.602000,323.350000,1.279653,4.953974
9.074100,-148.602000,323.350000,1.305536,4.940224
9.374100,-148.602000,323.350000,1.297010,4.928113
25.574100,-148.602000,323.350000,1.278748,4.898579
25.874100,-148.602000,323.350000,1.242525,4.871059
-17.925900,-148.302000,323.350000,1.271285,4.917953
-17.625900,-148.302000,323.350000,1.277862,4.928296
-17.325900,-148.302000,323.350000,1.268309,4.918330
-17.025900,-148.302000,323.350000,1.280819,4.932186
-16.725900,-148.302000,323.350000,1.257442,4.889283
-16.425900,-148.302000,323.350000,1.274459,4.934445
-16.125900,-148.302000,323.350000,1.265041,4.940426
-15.825900,-148.302000,323.350000,1.289334,4.913470
-15.525900,-148.302000,323.350000,1.281563,4.908896
-15.225900,-148.302000,323.350000,1.271435,4.917673
-14.925900,-148.302000,323.350000,1.277646,4.916064
-14.625900,-148.302000,323.350000,1.294321,4.910436
-14.325900,-148.302000,323.350000,1.294631,4.898416
-14.025900,-148.302000,323.350000,1.261389,4.923326
-13.725900,-148.302000,323.350000,1.305100,4.949743
-13.425900,-148.302000,323.350000,1.327591,4.929183
-13.125900,-148.302000,323.350000,1.296658,4.934752
-12.825900,-148.302000,323.350000,1.267459,4.902693
-12.525900,-148.302000,323.350000,1.286883,4.965322
-12.225900,-148.302000,323.350000,1.307036,4.934801
-11.925900,-148.302000,323.350000,1.276549,4.929931
-11.625900,-148.302000,323.350000,1.321969,4.944371
-11.325900,-148.302000,323.350000,1.275978,4.912043
-11.025900,-148.302000,323.350000,1.284374,4.926146
-10.725900,-148.302000,323.350000,1.291573,4.918763
-10.425900,-148.302000,323.350000,1.290980,4.945776
-10.125900,-148.302000,323.350000,1.295451,4.933872
-9.825900,-148.302000,323.350000,1.298663,4.898338
-9.525900,-148.302000,323.350000,1.273046,4.909201
-9.225900,-148.302000,323.350000,1.277993,4.924787
